SurveyNumber,SurveyEffortKey,StrainCd,SurveyId,WaterBodyName,AgencyUnitName,SiteName,SurveyBeginTimestamp,Updated
6902,18,SMB,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,BCR,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,CAR,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,CCF,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,CWS,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,PSF,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,QIL,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,RHS,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,RKB,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,SMB,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,WAE,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,19,WCR,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,20,BCR,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,20,CCF,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,20,PSF,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,20,RKB,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,20,SMB,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,20,WAE,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,21,CCF,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,21,SMB,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,21,WAE,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,22,BCR,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,22,BLG,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
6902,22,CCF,6982;16432;16433;16434;16435;16436;16437;16438;16439;16440;16441;16442;16443;16444;16445;16446;16447;16448;16449;16450;16451;16452;16453;16454,NA,Southern Lake Michigan Management Unit,Downstream of Loomis Road;South Meridian Road ;Lanes Lake Drain Confluence;Faxon Creek Bend;Hart Branch Confluence;Franklin Street Boat Ramp;Quarry Road;Jones Road;West River Drive Boat Ramp;Erdman Road;Tompkins Road Boat Ramp;1.5 Miles below Saranac Bridge;Below Former Dimondale Dam Site;Smithville Road;Petrieville Highway;State Road;Below Moores Park Dam;Plaster Creek confluence;Honey Creek confluence;Island 2 miles upstream of M-45;Sessions Creek Confluence;144th Avenue;0.6 Miles below Portage River Confluence;Grand Woods Park,07/18/1978,
